address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
EMEzu8odNjSTbQ3rQvynR9mNzG1w48pWJYQS2TZCe7q5,FIJI,FIJI,9271,17.446 SOL,False,1000000000.0,110,4z2qdWmuxXBhNgU9prmzpGqUjrdRNVU4RNcsdZq5XfyS,True,True,True,False,0.083743355,NO BURNT,FGhfJLfzNN3KbmoyNr1cfgdFpkwieAjJRYorbLSAPViTVhfEmwq26Py29mvSQLU65EqKjvtmmCWLLMNw6hg36wR,6.0,94.5%,1100.952380952381
FGPYS1M4xBShjkoZxUJeowjXujNLUkTgCauYtoFDgBH4,KITLER,KITLER,17609,18.2315 SOL,False,1000000000000.0,73,2Dao2asfDZgHC4sW5X1gkeSGJyqz3wgV7ycpahTZjBis,True,True,True,True,2.215949095,NO BURNT,3GVpYAjwxC5zALYq9PJAs7myJYxnzsrp4RNFYpTzgrhKArULsWSMUpCAf5S3uM1KvZyaP3jAMKvHkKKHeW7j2D1Q,4.0,91.0%,762.4615384615385
2Ar7gGFwzSJLW3ZX7ERcYpNNQjhVnFdKJpiGYbHUGRnQ,Aiwanju Cat,AIWANJU,5580,18.8136 SOL,False,1000000000.0,47,CiXYkMPppg3iWx9aAi89G9yvpS3AWyFZBpcj7HPwFJNj,True,True,True,True,2.570262034,NO BURNT,hMn3fYak9xUCKnm2XfuyfRtKmyg8mx1H6sE4wcpeRJv4ueUfV4e6n1y5b5r9TNk5XxgZNdgN97Amzzu7qpM2nDv,11.6,95.0%,2118.0378947368417
2bfohizKKbnB2bBrjgyiCBG1Tz8CLnzL4rXHXodyBECH,kapi,kapi,14679,19.5303 SOL,False,1000000000.0,82,3cz4C3CvMJh7v2LSXnMYQozia2cfmziRCagjGPW7Fhji,False,False,True,False,9.336603818,NO BURNT,3BTpoSDxTSv9Wbis9H3fgzSoFyvSnRrqonKs5CzC26gZVvpxWRPjAYWodG5cV8QBYKS7YHegoJ1dAhkVqmz68Z7k,5.0,90.0%,961.5555555555557
2yk28NuokZ3QtctapvXR7YPr2CHNFUveHfAvJojT9GeM,What the fuck,WTF,2710,11.8731 SOL,False,1000000000.0,39,CNetS6pz2wsDkRL9mskob9ZRP7uZZ4dZL5AY7wtrE8Rn,False,False,True,False,2.588938397,NO BURNT,614QKTvap5muq9mVXgqWHnPYqPTwb8d5ufXo35m3mfiNTjhajxQcjGiYTQGBapzw6e8BGznUkAc9WVZH5jp6eQg1,10.0,90.0%,1922.4444444444443
G4XahUKtCKqb2KQyEFiYNk8NQAtq4LtyJ2FQx5zFxhSg,Trump vs Biden,POLIDICKS ,2146,10.5516 SOL,False,1000000000.0,35,2RojsEpQb4ahcK6nmhBkjtwQxv3NuASUUXCFEzr4V7ac,False,False,True,False,3.198938396,NO BURNT,SksPeGduPfAVkPXRtsCou5ovjTtjLRhbe98rtXMMNwGYDnT6qsiGXPpyRnecqJhwmn7S3E6C64FzrQTeGGmhHKD,10.0,90.0%,1923.6666666666665
G5kC46uRRwNvPpJ4gfYchekceMQcH6Z2ZaEVMby7AHop,jsk,jsk,4121,9.5808 SOL,False,1000000000.0,70,CY6C3d6PwpHMq7v1G1Dctb3yVkK1T2QGQeudXmm5oTAK,False,False,True,False,0.175018798,NO BURNT,GDXJkZsK8e4pbqwjbdgztRidSzPWYedQRMDy3GkyuqKQz4SybKq9UUzpyZpeK7EscXWX8EhurCmUTy84sfXRi9S,4.0,96.0%,719.9583333333334
5MC8hGsyr4iPJ6ocUChnD475CvQddz54R2QTHgXisXM3,GENJIS KHAT,KHAT,2421,13.1588 SOL,False,1000000000.0,34,CJms6vWMq6kYaXpdodCHmWmunxEYqxsUphBs2mH1xxFR,False,False,True,False,2.203938394,NO BURNT,3Ksv3QeHWv3zjEXzL8zhwZ9XduVTKgLzjzSJyg8WSDrx79L2HfHgtj4hMCACuLntLKoWHmQrkoa8GmTeD9njsuAY,13.0,95.5555555%,2356.7337223004265
9W8Cotz2oPurLT7unQPdBjtBHsJXCQe9eNmE1TDnyN8K,the albino cat ,BINI,2339,11.5779 SOL,False,1000000000.0,41,FbbVyn3e6ZgiMZZPGxTTuSLzXSq5zRjTvwxkfNbNCcav,False,False,True,False,1.188933396,NO BURNT,29vx63xKh9VfgFPJhqZY3359WWLxBaTiaQV7XxTDjygP3tDzgZtiEPCGXG3hfnxQk86QgZ4PLwG4ybTwCvT5Q8vx,11.0,90.0%,2107.844444444445
7jVjssmeJRMHD4obxkJrTZ2mGmtVFvxZWf7MwYHUHgpZ,jeetin beeber,jeetin,9229,15.5947 SOL,False,1000000000.0,86,7ZBRnpkkqgWHrgMaCiL6j643pibK4TDLMVU3nJ3Bd3yX,True,True,True,True,0.235372011,LIQUIDITY BURNT,4zcvy2Bw7EQtWu6quraz2GwQFgGrzd2mPAoTh156aZ7nfy66ji72SBuiHPYnDPdJX38At4kLZ7jd4vSuZajKNd1M,5.0,90.0%,958.1111111111112
3Ax1xMPkM9kwDhnSsL53H9qUmSJjdj6YnwaDdbR5aivX,ELON'S HAT,ELONHAT,8500,13.986 SOL,False,1000000000.0,64,31GBqouRbUC42NpX9PayDznZabhBaKLyizG6gxjXQXAA,True,True,True,True,1.526699517,NO BURNT,5npwwLYp8rNji3sURBq3JpDakXW3YyWe5GHyZmx5WKqXFj9BukePmghZYQjryTJP9aUi837Y9jprdSy7r2pLhJ5q,6.0,66.0%,1566.1818181818182
HRx3LZGbwfQN8ANMTZAKV9TFatg72KirqfWLD8vbadub,Miji,MIJI,28794,24.5425 SOL,False,123000000.0,50,9Z44eek6RfZdtKGsUDKXWwqWLBWkexmZUzaeAZHWxqaa,True,True,True,True,37.986642893,NO BURNT,fekZzf38uRgKnCYJJRtRSGCwJT9mXeXwbNu9Jw8dj1g7SwscLrL535wpXR6ANSP7bA6JX647szhuiGTq61qJojh,4.0,90.0%,765.8222222222222
EVvpjAPdL62eSGb1iQud6xJpSYwBzQcRcA76Wb7raYL,SamsungToshibaNakamichiMoto,SATOSHI,5129,13.7661 SOL,False,1000000000.0,130,HxnWqPt8tGVb1awnUU6hPSta2SkCG5zy4jgUp54iNAfx,True,True,True,True,0.139866099,NO BURNT,eut6HxzM5hwMzsmR5CfvV5nXrSDG94BTWaYusuD8Vq1z5AWmwUBxwGekJd1mCHPp35No5ocYM3Emnatdwa6joMF,7.0,90.2827850680711%,1334.983185433704
5qjint9Q4gmA5rUFhP9sWZnpdArY9EoR5DZdJmaSAJGE,NOCAT,NOCAT,12666,28.4646 SOL,False,1000000000.0,51,Er8RSTeoLD6QmBAke7DNh8foar2rjEVihLtxHxhVdZut,True,True,True,True,2.563442992,NO BURNT,4aJ8DR1TvudZqtrEU612YcafzJpfMiGdAXf78tBx1dDFthyxi4g1ahmLEtgQeDQmszNJg8gBt5tyNVdgxB7VLTuX,11.6,95.0%,2102.2863157894735
9E3FyacFrTMQNYaawJNLRdgqoZ7Y14Afb33xYfcpmUfF,GOTTY,GOTTY,8368,15.926 SOL,False,1000000000.0,48,E1SdPiGqodJwh5PxJVnKSk8iPf8ZsLVkCisbHjnnw7Ne,True,True,True,True,0.49847385,NO BURNT,3rWzTyTAsWpCWgkRyL9ZhPBHHcxpgLNnmtyrHRgpXkt6Eb4TbgbEhysW7JmKQTdAdVNx9sRbv3CHjL539JDzCWXe,5.5,95.0%,998.1052631578947
